idiss,lon,lat,linkTask,linkSmall
99966,6.23701,48.84464,http://crowdcrafting.org/app/nightcitiesiss/task/606330,http://eol.jsc.nasa.gov/sseop/images/ESC/small/ISS031/ISS031-E-99966.JPG
12646,2.1734035,41.3850639,http://crowdcrafting.org/app/nightcitiesiss/task/606331,http://eol.jsc.nasa.gov/sseop/images/ESC/small/ISS032/ISS032-E-12646.JPG
15360,19.145136,51.919438,http://crowdcrafting.org/app/nightcitiesiss/task/606332,http://eol.jsc.nasa.gov/sseop/images/ESC/small/ISS032/ISS032-E-15360.JPG
22381,-100.379279,18.792547,http://crowdcrafting.org/app/nightcitiesiss/task/606333,http://eol.jsc.nasa.gov/sseop/images/ESC/small/ISS032/ISS032-E-22381.JPG
10475,-95.712891,37.09024,http://crowdcrafting.org/app/nightcitiesiss/task/606334,http://eol.jsc.nasa.gov/sseop/images/ESC/small/ISS033/ISS033-E-10475.JPG
13764,54.0933333,17.0130556,http://crowdcrafting.org/app/nightcitiesiss/task/606335,http://eol.jsc.nasa.gov/sseop/images/ESC/small/ISS033/ISS033-E-13764.JPG
16209,-106.346771,56.130366,http://crowdcrafting.org/app/nightcitiesiss/task/606336,http://eol.jsc.nasa.gov/sseop/images/ESC/small/ISS033/ISS033-E-16209.JPG
20297,42.2362435,29.7248676,http://crowdcrafting.org/app/nightcitiesiss/task/606337,http://eol.jsc.nasa.gov/sseop/images/ESC/small/ISS033/ISS033-E-20297.JPG
22746,-115.9253221,38.662155,http://crowdcrafting.org/app/nightcitiesiss/task/606338,http://eol.jsc.nasa.gov/sseop/images/ESC/small/ISS033/ISS033-E-22746.JPG
8821,116.407526,39.90403,http://crowdcrafting.org/app/nightcitiesiss/task/606339,http://eol.jsc.nasa.gov/sseop/images/ESC/small/ISS033/ISS033-E-8821.JPG
9707,30.802498,26.820553,http://crowdcrafting.org/app/nightcitiesiss/task/606340,http://eol.jsc.nasa.gov/sseop/images/ESC/small/ISS033/ISS033-E-9707.JPG
31385,-106.346771,56.130366,http://crowdcrafting.org/app/nightcitiesiss/task/606341,http://eol.jsc.nasa.gov/sseop/images/ESC/small/ISS034/ISS034-E-31385.JPG
31385,-73.5539925,45.5086699,http://crowdcrafting.org/app/nightcitiesiss/task/606342,http://eol.jsc.nasa.gov/sseop/images/ESC/small/ISS034/ISS034-E-31385.JPG
31419,-115.2383485,36.255123,http://crowdcrafting.org/app/nightcitiesiss/task/606343,http://eol.jsc.nasa.gov/sseop/images/ESC/small/ISS034/ISS034-E-31419.JPG
31419,-95.712891,37.09024,http://crowdcrafting.org/app/nightcitiesiss/task/606344,http://eol.jsc.nasa.gov/sseop/images/ESC/small/ISS034/ISS034-E-31419.JPG
32454,-102.552784,23.634501,http://crowdcrafting.org/app/nightcitiesiss/task/606345,http://eol.jsc.nasa.gov/sseop/images/ESC/small/ISS034/ISS034-E-32454.JPG
34367,104.195397,35.86166,http://crowdcrafting.org/app/nightcitiesiss/task/606346,http://eol.jsc.nasa.gov/sseop/images/ESC/small/ISS034/ISS034-E-34367.JPG
35231,21.824312,39.074208,http://crowdcrafting.org/app/nightcitiesiss/task/606347,http://eol.jsc.nasa.gov/sseop/images/ESC/small/ISS034/ISS034-E-35231.JPG
35348,19.145136,51.919438,http://crowdcrafting.org/app/nightcitiesiss/task/606348,http://eol.jsc.nasa.gov/sseop/images/ESC/small/ISS034/ISS034-E-35348.JPG
35391,108.277199,14.058324,http://crowdcrafting.org/app/nightcitiesiss/task/606349,http://eol.jsc.nasa.gov/sseop/images/ESC/small/ISS034/ISS034-E-35391.JPG
35548,-119.8138027,39.5296329,http://crowdcrafting.org/app/nightcitiesiss/task/606350,http://eol.jsc.nasa.gov/sseop/images/ESC/small/ISS034/ISS034-E-35548.JPG
37245,104.195397,35.86166,http://crowdcrafting.org/app/nightcitiesiss/task/606351,http://eol.jsc.nasa.gov/sseop/images/ESC/small/ISS034/ISS034-E-37245.JPG
38531,-61.2187233,-32.0324843,http://crowdcrafting.org/app/nightcitiesiss/task/606352,http://eol.jsc.nasa.gov/sseop/images/ESC/small/ISS034/ISS034-E-38531.JPG
39006,12.56738,41.87194,http://crowdcrafting.org/app/nightcitiesiss/task/606353,http://eol.jsc.nasa.gov/sseop/images/ESC/small/ISS034/ISS034-E-39006.JPG
39311,-8.22491,39.3998347,http://crowdcrafting.org/app/nightcitiesiss/task/606354,http://eol.jsc.nasa.gov/sseop/images/ESC/small/ISS034/ISS034-E-39311.JPG
39320,2.213749,46.227638,http://crowdcrafting.org/app/nightcitiesiss/task/606355,http://eol.jsc.nasa.gov/sseop/images/ESC/small/ISS034/ISS034-E-39320.JPG
41595,-7.09262,31.791702,http://crowdcrafting.org/app/nightcitiesiss/task/606356,http://eol.jsc.nasa.gov/sseop/images/ESC/small/ISS034/ISS034-E-41595.JPG
42523,31.16558,48.379433,http://crowdcrafting.org/app/nightcitiesiss/task/606357,http://eol.jsc.nasa.gov/sseop/images/ESC/small/ISS034/ISS034-E-42523.JPG
44184,-70.162651,18.735693,http://crowdcrafting.org/app/nightcitiesiss/task/606358,http://eol.jsc.nasa.gov/sseop/images/ESC/small/ISS034/ISS034-E-44184.JPG
44519,55.923255,21.512583,http://crowdcrafting.org/app/nightcitiesiss/task/606359,http://eol.jsc.nasa.gov/sseop/images/ESC/small/ISS034/ISS034-E-44519.JPG
44595,-77.781167,21.521757,http://crowdcrafting.org/app/nightcitiesiss/task/606360,http://eol.jsc.nasa.gov/sseop/images/ESC/small/ISS034/ISS034-E-44595.JPG
44849,-61.2187233,-32.0324843,http://crowdcrafting.org/app/nightcitiesiss/task/606361,http://eol.jsc.nasa.gov/sseop/images/ESC/small/ISS034/ISS034-E-44849.JPG
50941,2.3522219,48.856614,http://crowdcrafting.org/app/nightcitiesiss/task/606362,http://eol.jsc.nasa.gov/sseop/images/ESC/small/ISS034/ISS034-E-50941.JPG
51160,42.2362435,29.7248676,http://crowdcrafting.org/app/nightcitiesiss/task/606363,http://eol.jsc.nasa.gov/sseop/images/ESC/small/ISS034/ISS034-E-51160.JPG
55690,0.0999863,53.3606905,http://crowdcrafting.org/app/nightcitiesiss/task/606364,http://eol.jsc.nasa.gov/sseop/images/ESC/small/ISS034/ISS034-E-55690.JPG
5998,53.688046,32.427908,http://crowdcrafting.org/app/nightcitiesiss/task/606365,http://eol.jsc.nasa.gov/sseop/images/ESC/small/ISS034/ISS034-E-5998.JPG
6015,-95.712891,37.09024,http://crowdcrafting.org/app/nightcitiesiss/task/606366,http://eol.jsc.nasa.gov/sseop/images/ESC/small/ISS034/ISS034-E-6015.JPG
6075,-0.1277583,51.5073509,http://crowdcrafting.org/app/nightcitiesiss/task/606367,http://eol.jsc.nasa.gov/sseop/images/ESC/small/ISS034/ISS034-E-6075.JPG
11357,103.819836,1.352083,http://crowdcrafting.org/app/nightcitiesiss/task/606368,http://eol.jsc.nasa.gov/sseop/images/ESC/small/ISS035/ISS035-E-11357.JPG
11680,30.802498,26.820553,http://crowdcrafting.org/app/nightcitiesiss/task/606369,http://eol.jsc.nasa.gov/sseop/images/ESC/small/ISS035/ISS035-E-11680.JPG
15322,104.195397,35.86166,http://crowdcrafting.org/app/nightcitiesiss/task/606370,http://eol.jsc.nasa.gov/sseop/images/ESC/small/ISS035/ISS035-E-15322.JPG
15465,-95.712891,37.09024,http://crowdcrafting.org/app/nightcitiesiss/task/606371,http://eol.jsc.nasa.gov/sseop/images/ESC/small/ISS035/ISS035-E-15465.JPG
17176,-0.1277583,51.5073509,http://crowdcrafting.org/app/nightcitiesiss/task/606372,http://eol.jsc.nasa.gov/sseop/images/ESC/small/ISS035/ISS035-E-17176.JPG
17210,13.404954,52.5200066,http://crowdcrafting.org/app/nightcitiesiss/task/606373,http://eol.jsc.nasa.gov/sseop/images/ESC/small/ISS035/ISS035-E-17210.JPG
17210,-73.9737561,40.7496988,http://crowdcrafting.org/app/nightcitiesiss/task/606374,http://eol.jsc.nasa.gov/sseop/images/ESC/small/ISS035/ISS035-E-17210.JPG
20905,-3.435973,55.378051,http://crowdcrafting.org/app/nightcitiesiss/task/606375,http://eol.jsc.nasa.gov/sseop/images/ESC/small/ISS035/ISS035-E-20905.JPG
20916,-3.435973,55.378051,http://crowdcrafting.org/app/nightcitiesiss/task/606376,http://eol.jsc.nasa.gov/sseop/images/ESC/small/ISS035/ISS035-E-20916.JPG
20977,15.981919,45.8150108,http://crowdcrafting.org/app/nightcitiesiss/task/606377,http://eol.jsc.nasa.gov/sseop/images/ESC/small/ISS035/ISS035-E-20977.JPG
20985,19.040235,47.497912,http://crowdcrafting.org/app/nightcitiesiss/task/606378,http://eol.jsc.nasa.gov/sseop/images/ESC/small/ISS035/ISS035-E-20985.JPG
21316,78.96288,20.593684,http://crowdcrafting.org/app/nightcitiesiss/task/606379,http://eol.jsc.nasa.gov/sseop/images/ESC/small/ISS035/ISS035-E-21316.JPG
28691,12.56738,41.87194,http://crowdcrafting.org/app/nightcitiesiss/task/606380,http://eol.jsc.nasa.gov/sseop/images/ESC/small/ISS036/ISS036-E-28691.JPG
33567,103.819836,1.352083,http://crowdcrafting.org/app/nightcitiesiss/task/606381,http://eol.jsc.nasa.gov/sseop/images/ESC/small/ISS036/ISS036-E-33567.JPG
13304,-97.6779842,30.6332618,http://crowdcrafting.org/app/nightcitiesiss/task/606382,http://eol.jsc.nasa.gov/sseop/images/ESC/small/ISS037/ISS037-E-13304.JPG
13753,-81.8224362,31.7755541,http://crowdcrafting.org/app/nightcitiesiss/task/606383,http://eol.jsc.nasa.gov/sseop/images/ESC/small/ISS037/ISS037-E-13753.JPG
17652,2.1734035,41.3850639,http://crowdcrafting.org/app/nightcitiesiss/task/606384,http://eol.jsc.nasa.gov/sseop/images/ESC/small/ISS037/ISS037-E-17652.JPG
17676,12.56738,41.87194,http://crowdcrafting.org/app/nightcitiesiss/task/606385,http://eol.jsc.nasa.gov/sseop/images/ESC/small/ISS037/ISS037-E-17676.JPG
17703,13.3612671,38.1156879,http://crowdcrafting.org/app/nightcitiesiss/task/606386,http://eol.jsc.nasa.gov/sseop/images/ESC/small/ISS037/ISS037-E-17703.JPG
18859,12.56738,41.87194,http://crowdcrafting.org/app/nightcitiesiss/task/606387,http://eol.jsc.nasa.gov/sseop/images/ESC/small/ISS037/ISS037-E-18859.JPG
10481,-1.1306544,37.9922399,http://crowdcrafting.org/app/nightcitiesiss/task/606388,http://eol.jsc.nasa.gov/sseop/images/ESC/small/ISS038/ISS038-E-10481.JPG
10482,-0.3762881,39.4699075,http://crowdcrafting.org/app/nightcitiesiss/task/606389,http://eol.jsc.nasa.gov/sseop/images/ESC/small/ISS038/ISS038-E-10482.JPG
14238,2.213749,46.227638,http://crowdcrafting.org/app/nightcitiesiss/task/606390,http://eol.jsc.nasa.gov/sseop/images/ESC/small/ISS038/ISS038-E-14238.JPG
14947,12.56738,41.87194,http://crowdcrafting.org/app/nightcitiesiss/task/606391,http://eol.jsc.nasa.gov/sseop/images/ESC/small/ISS038/ISS038-E-14947.JPG
16419,12.56738,41.87194,http://crowdcrafting.org/app/nightcitiesiss/task/606392,http://eol.jsc.nasa.gov/sseop/images/ESC/small/ISS038/ISS038-E-16419.JPG
2905,-72.4731529,18.4957015,http://crowdcrafting.org/app/nightcitiesiss/task/606393,http://eol.jsc.nasa.gov/sseop/images/ESC/small/ISS038/ISS038-E-2905.JPG
33579,53.688046,32.427908,http://crowdcrafting.org/app/nightcitiesiss/task/606394,http://eol.jsc.nasa.gov/sseop/images/ESC/small/ISS038/ISS038-E-33579.JPG
44463,30.802498,26.820553,http://crowdcrafting.org/app/nightcitiesiss/task/606395,http://eol.jsc.nasa.gov/sseop/images/ESC/small/ISS038/ISS038-E-44463.JPG
9595,-95.712891,37.09024,http://crowdcrafting.org/app/nightcitiesiss/task/606396,http://eol.jsc.nasa.gov/sseop/images/ESC/small/ISS038/ISS038-E-9595.JPG
9801,12.56738,41.87194,http://crowdcrafting.org/app/nightcitiesiss/task/606397,http://eol.jsc.nasa.gov/sseop/images/ESC/small/ISS038/ISS038-E-9801.JPG
9802,12.56738,41.87194,http://crowdcrafting.org/app/nightcitiesiss/task/606398,http://eol.jsc.nasa.gov/sseop/images/ESC/small/ISS038/ISS038-E-9802.JPG
9809,-99.0440794,19.5060196,http://crowdcrafting.org/app/nightcitiesiss/task/606399,http://eol.jsc.nasa.gov/sseop/images/ESC/small/ISS038/ISS038-E-9809.JPG
9145,12.56738,41.87194,http://crowdcrafting.org/app/nightcitiesiss/task/606400,http://eol.jsc.nasa.gov/sseop/images/ESC/small/ISS039/ISS039-E-9145.JPG
19050,101.686855,3.139003,http://crowdcrafting.org/app/nightcitiesiss/task/606401,http://eol.jsc.nasa.gov/sseop/images/ESC/small/ISS040/ISS040-E-19050.JPG
